country,b1_pixel,b2_pixel,overlap
SE,10685.0,7155.0,4422
SE,7934.0,8495.0,4730
SE,22928.0,15587.0,9790
SE,34575.0,18675.0,11899
SE,46066.0,17128.0,11786
SE,18418.0,11213.0,7061
SE,1219.0,848.0,437
SE,16051.0,7844.0,5189
SE,4165.0,1832.0,1105
SE,20702.0,13002.0,8352
SE,11251.0,4679.0,2887
SE,41129.0,21615.0,14335
SE,21531.0,12469.0,8372
SE,2433.0,2112.0,1423
SE,8044.0,810.0,481
SE,1113.0,736.0,371
SE,16.0,32.0,15
SE,60309.0,10512.0,7666
SE,18182.0,8107.0,4664
SE,58614.0,15833.0,11626
SE,28947.0,18994.0,11951
SE,3556.0,3645.0,2096
SE,9459.0,6297.0,3442
SE,4797.0,3554.0,2237
SE,18584.0,16048.0,10002
SE,46952.0,21254.0,14902
SE,53187.0,17114.0,12155
SE,55206.0,18483.0,13834
SE,57292.0,17754.0,13701
SE,23428.0,8383.0,4914
SE,12837.0,5881.0,3391
SE,4614.0,1483.0,920
SE,9709.0,3393.0,2016
SE,7276.0,4145.0,2345
SE,16520.0,6319.0,4025
SE,25782.0,11950.0,7866
SE,14825.0,819.0,526
SE,599.0,341.0,187
SE,4570.0,524.0,302
SE,16830.0,1418.0,851
SE,15956.0,8832.0,4933
SE,40794.0,13822.0,9401
SE,22501.0,15377.0,9178
SE,10620.0,9905.0,5302
SE,35835.0,19009.0,12697
SE,46870.0,14779.0,10546
SE,57495.0,15706.0,10629
SE,36005.0,10442.0,7353
SE,928.0,861.0,441
SE,8442.0,9397.0,5183
SE,8440.0,4899.0,3003
SE,26783.0,12642.0,8701
SE,12937.0,6528.0,3937
SE,11049.0,4775.0,3058
SE,10486.0,4098.0,2413
SE,11480.0,6566.0,3996
SE,47029.0,11194.0,7694
SE,608.0,502.0,234
SE,613.0,447.0,222
SE,277.0,130.0,64
SE,319.0,139.0,68
SE,58871.0,15469.0,11893
SE,62236.0,11947.0,9615
SE,27702.0,18195.0,11605
SE,41685.0,21808.0,14310
SE,39587.0,18226.0,12018
SE,27175.0,20490.0,14048
SE,13348.0,9973.0,6662
SE,17203.0,10437.0,6736
SE,58199.0,18111.0,13665
SE,10643.0,7000.0,3918
SE,7100.0,3556.0,2038
SE,9118.0,4974.0,3065
SE,9227.0,696.0,353
SE,1491.0,694.0,531
SE,2500.0,777.0,471
SE,137.0,126.0,73
SE,8931.0,1544.0,1020
SE,1181.0,792.0,403
SE,2989.0,745.0,352
SE,25844.0,10807.0,6297
SE,5012.0,2529.0,1358
SE,9527.0,4852.0,2794
SE,34989.0,9737.0,6860
SE,36497.0,12729.0,8058
SE,3510.0,2807.0,1448
SE,45592.0,19062.0,12888
SE,53326.0,21970.0,16359
SE,30141.0,14582.0,9706
SE,39277.0,17015.0,12190
SE,21599.0,16272.0,10175
SE,18633.0,14924.0,9966
SE,21595.0,16140.0,10659
SE,15296.0,12171.0,7678
SE,28986.0,11517.0,8013
SE,51433.0,15487.0,11422
SE,37902.0,14798.0,10157
SE,4256.0,1489.0,1030
SE,35728.0,13372.0,8714
SE,14852.0,6393.0,3962
SE,11539.0,5988.0,3736
SE,12121.0,873.0,422
SE,40172.0,13962.0,8624
SE,50576.0,18772.0,12731
SE,46174.0,19415.0,13169
SE,13586.0,11456.0,6695
SE,16467.0,12095.0,7634
SE,7293.0,6790.0,4055
SE,17503.0,13834.0,8714
SE,22713.0,16511.0,11389
SE,26115.0,20628.0,13706
SE,36844.0,23882.0,16334
SE,22542.0,18710.0,12464
SE,36274.0,16374.0,10730
SE,36410.0,14808.0,9656
SE,52477.0,12140.0,9413
SE,15370.0,8814.0,5356
SE,8772.0,7856.0,4605
SE,2812.0,445.0,201
SE,34656.0,2561.0,1514
SE,643.0,496.0,272
SE,275.0,96.0,37
SE,27567.0,10356.0,6557
SE,58573.0,17585.0,13603
SE,14948.0,5439.0,3812
SE,57479.0,14701.0,10767
SE,11132.0,9091.0,5336
SE,3942.0,3122.0,1848
SE,18506.0,14300.0,9446
SE,23471.0,16249.0,11043
SE,25722.0,15705.0,10829
SE,23172.0,12715.0,9437
SE,38100.0,21061.0,14614
SE,43190.0,23688.0,17009
SE,47534.0,25908.0,18498
SE,48218.0,26871.0,19670
SE,20614.0,12494.0,8531
SE,14827.0,12136.0,6993
SE,35962.0,14118.0,8920
SE,10878.0,7448.0,4331
SE,1048.0,717.0,349
SE,11993.0,1391.0,788
SE,18516.0,2110.0,1309
SE,7476.0,1499.0,898
SE,5708.0,704.0,325
SE,61214.0,14723.0,11922
SE,62021.0,11846.0,9560
SE,43985.0,13690.0,9732
SE,24486.0,8214.0,5508
SE,33015.0,17811.0,11331
SE,7018.0,5045.0,2899
SE,54921.0,23754.0,18426
SE,29958.0,12623.0,8382
SE,41315.0,22672.0,14661
SE,38810.0,25579.0,18313
SE,27203.0,13707.0,8984
SE,10689.0,4498.0,2761
SE,42844.0,26139.0,19028
SE,26303.0,11994.0,7797
SE,19607.0,9117.0,5573
SE,55257.0,16279.0,11873
SE,7066.0,3439.0,2269
SE,7530.0,816.0,460
SE,4267.0,562.0,287
SE,46155.0,13035.0,9559
SE,39489.0,17440.0,11446
SE,33652.0,20163.0,12825
SE,16130.0,12625.0,8045
SE,17365.0,10780.0,7422
SE,31324.0,22898.0,15580
SE,31439.0,20071.0,13558
SE,22800.0,17030.0,11123
SE,48290.0,24694.0,17891
SE,22057.0,8500.0,5320
SE,33942.0,17375.0,11487
SE,48806.0,20773.0,14684
SE,35230.0,21298.0,15783
SE,41151.0,19304.0,14446
SE,33126.0,12889.0,8834
SE,47000.0,13163.0,9751
SE,5368.0,3160.0,1832
SE,914.0,902.0,413
SE,18153.0,1179.0,626
SE,26854.0,9523.0,6189
SE,20088.0,7822.0,4916
SE,29655.0,16242.0,10220
SE,14408.0,9249.0,5358
SE,28351.0,16656.0,11169
SE,33798.0,22444.0,14506
SE,42506.0,21218.0,15426
SE,45112.0,24126.0,16862
SE,55908.0,19786.0,15330
SE,27084.0,18420.0,11487
SE,35254.0,20075.0,13160
SE,12019.0,4559.0,2872
SE,22502.0,8775.0,6753
SE,28744.0,16054.0,10330
SE,29092.0,9875.0,6217
SE,8850.0,799.0,410
SE,3872.0,706.0,406
SE,5744.0,1974.0,1068
SE,5325.0,4839.0,2880
SE,10370.0,1659.0,875
SE,1567.0,1178.0,665
SE,12638.0,1456.0,763
SE,31471.0,11152.0,6877
SE,44345.0,17303.0,11345
SE,3583.0,2418.0,1356
SE,39785.0,16652.0,10926
SE,48932.0,13723.0,8905
SE,13445.0,3343.0,1787
SE,58558.0,18065.0,13849
SE,1287.0,628.0,323
SE,13587.0,10109.0,5637
SE,54747.0,23417.0,18384
SE,52258.0,21917.0,15598
SE,46107.0,19603.0,13662
SE,48666.0,23643.0,16687
SE,57074.0,21246.0,16404
SE,46618.0,22477.0,15851
SE,42898.0,22217.0,15597
SE,13428.0,10887.0,6770
SE,34663.0,19471.0,12805
SE,11493.0,9010.0,5686
SE,3745.0,2906.0,1665
SE,22266.0,9194.0,5744
SE,307.0,106.0,44
SE,2745.0,620.0,314
SE,8520.0,7323.0,4376
SE,48396.0,20865.0,15699
SE,46849.0,22143.0,15826
SE,39400.0,23263.0,16255
SE,1542.0,1383.0,654
SE,32709.0,21504.0,15043
SE,35078.0,10300.0,6409
SE,14391.0,6054.0,3521
SE,28148.0,10204.0,6314
SE,18639.0,8585.0,5226
SE,16545.0,2453.0,1385
SE,4145.0,1020.0,492
SE,765.0,871.0,449
SE,9698.0,795.0,383
SE,35835.0,15027.0,10277
SE,32718.0,14850.0,10033
SE,37477.0,19548.0,12702
SE,41482.0,15738.0,10340
SE,53960.0,21832.0,16920
SE,56247.0,15591.0,11140
SE,21779.0,11031.0,6975
SE,53834.0,14444.0,9822
SE,34650.0,14922.0,9516
SE,14.0,38.0,14
SE,3991.0,3814.0,2249
SE,16585.0,13038.0,7370
SE,22506.0,1342.0,727
SE,953.0,1085.0,565
SE,2525.0,1695.0,1039
SE,39831.0,18770.0,12384
SE,17319.0,6123.0,4525
SE,21873.0,8529.0,5670
SE,60622.0,17856.0,14762
SE,36519.0,24119.0,15361
SE,29576.0,16392.0,10002
SE,15341.0,6622.0,4018
SE,10843.0,5662.0,3462
SE,10380.0,3238.0,2159
SE,20382.0,8302.0,5073
SE,27732.0,7139.0,4636
SE,17970.0,7094.0,4305
SE,55220.0,18112.0,14536
SE,33238.0,12690.0,8272
SE,34854.0,15212.0,10008
SE,15348.0,13073.0,7882
SE,11960.0,4180.0,2771
SE,20586.0,2624.0,1554
SE,1953.0,2173.0,1166
SE,31333.0,10844.0,6936
SE,12620.0,7838.0,4508
SE,50637.0,24321.0,18218
SE,53034.0,20832.0,15539
SE,42720.0,21616.0,15142
SE,23739.0,14616.0,9520
SE,9117.0,7860.0,4603
SE,29923.0,18689.0,12373
SE,31318.0,11473.0,8006
SE,34436.0,12684.0,8086
SE,41047.0,21603.0,14830
SE,36902.0,12585.0,8512
SE,3616.0,2398.0,1445
SE,2192.0,909.0,481
SE,10459.0,4924.0,3268
SE,13777.0,1041.0,550
SE,100.0,115.0,43
SE,7181.0,555.0,263
SE,10780.0,7751.0,4558
SE,4141.0,804.0,471
SE,37941.0,12904.0,8283
SE,47943.0,18904.0,14211
SE,53277.0,22170.0,16825
SE,26052.0,17019.0,10980
SE,48569.0,27037.0,19807
SE,30986.0,20594.0,13766
SE,36555.0,19119.0,12038
SE,19504.0,8682.0,5441
SE,613.0,891.0,434
SE,13879.0,8162.0,4965
SE,30812.0,17343.0,11242
SE,48614.0,17147.0,11560
SE,51829.0,20244.0,14022
SE,52628.0,19370.0,14674
SE,44456.0,21619.0,15066
SE,16601.0,8068.0,5413
SE,17362.0,11169.0,6808
SE,4376.0,1520.0,834
SE,6802.0,3808.0,2181
SE,2417.0,1692.0,984
SE,21153.0,14099.0,7700
SE,55487.0,21672.0,16180
SE,30541.0,20286.0,14249
SE,19115.0,17314.0,10388
SE,22418.0,15044.0,9599
SE,7053.0,4065.0,2619
SE,2302.0,1320.0,857
SE,20446.0,12216.0,7078
SE,22389.0,10007.0,5959
SE,47699.0,15701.0,11186
SE,16929.0,10744.0,6366
SE,13708.0,8378.0,5160
SE,11809.0,6194.0,3963
SE,10723.0,5242.0,3253
SE,32162.0,10058.0,6915
SE,1687.0,760.0,436
SE,12633.0,7896.0,5069
SE,6020.0,2885.0,1776
SE,50570.0,23105.0,16234
SE,34552.0,18710.0,12529
SE,47270.0,25963.0,17877
SE,43334.0,20958.0,14901
SE,9443.0,7392.0,4152
SE,24484.0,10436.0,6338
SE,4437.0,3759.0,2238
SE,21699.0,13715.0,7685
SE,39791.0,16060.0,10788
SE,16137.0,8754.0,5356
SE,43787.0,16635.0,10839
SE,4659.0,3303.0,1962
SE,22874.0,12634.0,8762
SE,8996.0,6882.0,3805
SE,10970.0,6016.0,3540
SE,11245.0,7295.0,4538
SE,4514.0,456.0,197
SE,36808.0,14384.0,10131
SE,44703.0,20250.0,14129
SE,39109.0,16844.0,11369
SE,1335.0,1477.0,763
SE,994.0,505.0,257
SE,8759.0,4354.0,2778
SE,22508.0,15248.0,9121
SE,40997.0,18443.0,12736
SE,3270.0,2114.0,1229
SE,2621.0,1580.0,902
SE,57852.0,15048.0,11674
SE,37899.0,15284.0,11047
SE,15433.0,11045.0,6758
SE,39815.0,10451.0,6913
SE,35595.0,9706.0,6593
SE,44078.0,19475.0,13803
SE,7311.0,7025.0,4017
SE,1493.0,1945.0,976
SE,16170.0,11456.0,7104
SE,12375.0,10288.0,6403
SE,4212.0,2304.0,1293
SE,18267.0,8410.0,6514
SE,2977.0,2351.0,1201
SE,6822.0,2742.0,1579
SE,14293.0,7983.0,5175
SE,880.0,778.0,453
SE,5318.0,2815.0,1680
SE,19559.0,12210.0,7716
SE,14588.0,8260.0,4944
SE,1938.0,731.0,415
SE,30327.0,10813.0,7207
SE,53650.0,12589.0,9501
SE,49968.0,18026.0,12752
SE,21892.0,11923.0,7384
SE,23198.0,7868.0,4924
SE,20128.0,9234.0,5305
SE,47026.0,15025.0,10193
SE,13611.0,11366.0,7039
SE,21836.0,14604.0,9522
SE,29733.0,23861.0,15647
SE,4867.0,2197.0,1346
SE,22986.0,11048.0,7005
SE,3055.0,2976.0,1570
SE,9011.0,6202.0,3847
SE,18998.0,8133.0,5331
SE,44318.0,21479.0,15314
SE,48856.0,19910.0,13955
SE,46714.0,18697.0,13083
SE,46777.0,15989.0,11618
SE,26506.0,8419.0,6381
SE,9498.0,8255.0,5078
SE,2253.0,1450.0,801
SE,28992.0,20993.0,14593
SE,24412.0,15199.0,10425
SE,22124.0,18242.0,11602
SE,32176.0,26882.0,17770
SE,5357.0,3350.0,1944
SE,6581.0,4111.0,2600
SE,9554.0,2081.0,1568
SE,2364.0,656.0,361
SE,2144.0,740.0,417
SE,321.0,286.0,156
SE,61655.0,15361.0,12603
SE,58605.0,17083.0,13288
SE,21278.0,16938.0,11051
SE,19862.0,17024.0,10617
SE,27506.0,18356.0,12820
SE,25165.0,11032.0,7642
SE,50.0,69.0,36
SE,3353.0,378.0,209
SE,47323.0,22789.0,16359
SE,34347.0,9731.0,6948
SE,9544.0,9686.0,5538
SE,10394.0,8662.0,5359
SE,15748.0,6343.0,4185
SE,335.0,211.0,122
SE,19171.0,16661.0,10533
SE,13507.0,10790.0,6546
SE,25943.0,11857.0,7569
SE,3369.0,1541.0,1033
SE,37288.0,21317.0,14446
SE,7863.0,4406.0,2809
SE,30584.0,12813.0,8103
SE,250.0,275.0,128
SE,7531.0,6542.0,3946
SE,24257.0,14489.0,9514
SE,17321.0,6046.0,3997
SE,39853.0,10569.0,7681
SE,37101.0,12969.0,8941
SE,12551.0,10633.0,6522
SE,4652.0,3377.0,1772
SE,30560.0,19685.0,13086
SE,36737.0,22932.0,15918
SE,22530.0,8479.0,5466
SE,26655.0,14008.0,9562
SE,48225.0,16212.0,11585
SE,35248.0,11687.0,8301
SE,54597.0,15083.0,12379
SE,16428.0,13453.0,8611
SE,136.0,176.0,84
SE,5900.0,4365.0,2545
SE,20959.0,12505.0,7849
SE,19460.0,14749.0,9111
SE,21162.0,16189.0,10100
SE,11329.0,9098.0,5716
SE,35726.0,12478.0,9005
SE,16915.0,2340.0,1255
SE,1674.0,254.0,103
SE,35121.0,16676.0,11753
SE,28431.0,16709.0,10277
SE,6953.0,3167.0,1855
SE,49608.0,16104.0,12141
SE,27998.0,10433.0,7340
SE,28836.0,12976.0,8480
SE,15476.0,9832.0,6184
SE,14395.0,6370.0,4118
SE,5806.0,3657.0,2286
SE,10328.0,5873.0,3931
SE,3392.0,3221.0,2090
SE,1688.0,265.0,143
SE,21842.0,13253.0,7923
SE,39657.0,17881.0,13016
SE,163.0,208.0,92
SE,4667.0,4221.0,2344
SE,17310.0,11001.0,6282
SE,5267.0,3820.0,2023
SE,18161.0,9632.0,6505
SE,15403.0,11370.0,7011
SE,16883.0,8909.0,5059
SE,20573.0,7883.0,5075
SE,39527.0,11125.0,7992
SE,52016.0,13020.0,9664
SE,21839.0,9386.0,5987
SE,19766.0,10426.0,7256
SE,11931.0,5777.0,3764
SE,6370.0,4804.0,2950
SE,26500.0,12670.0,8896
SE,11582.0,9450.0,5624
SE,4065.0,522.0,294
SE,22528.0,4071.0,2201
SE,15424.0,10155.0,6333
SE,8043.0,7760.0,4508
SE,24934.0,18486.0,11809
SE,39811.0,13755.0,9013
SE,30167.0,9688.0,6909
SE,17218.0,8765.0,5264
SE,1235.0,860.0,447
SE,8828.0,5977.0,3975
SE,25107.0,16913.0,10913
SE,27936.0,18248.0,11576
SE,51382.0,19834.0,14447
SE,32650.0,13859.0,9446
SE,98.0,123.0,54
SE,227.0,307.0,154
SE,8658.0,9263.0,5425
SE,15430.0,12667.0,7288
SE,57952.0,16827.0,13235
SE,48132.0,19819.0,13254
SE,17079.0,10172.0,6624
SE,41133.0,13514.0,9958
SE,39800.0,15334.0,10922
SE,11649.0,4899.0,3017
SE,33187.0,19104.0,12514
SE,12507.0,7823.0,4909
SE,23236.0,11615.0,6868
SE,23624.0,10443.0,6917
SE,3788.0,2491.0,1389
SE,11068.0,10244.0,6259
SE,7935.0,6589.0,3794
SE,32506.0,13422.0,8360
SE,30369.0,21112.0,13250
SE,5821.0,2971.0,2010
SE,36392.0,15925.0,11217
SE,47183.0,20873.0,15362
SE,16869.0,9125.0,6428
SE,25163.0,9626.0,6244
SE,11261.0,8101.0,4370
SE,3629.0,3962.0,2108
SE,44278.0,22538.0,15322
SE,34343.0,13320.0,8299
SE,46641.0,16596.0,11696
SE,15789.0,12760.0,7813
SE,15494.0,8443.0,5194
SE,6852.0,4746.0,2861
SE,49860.0,22784.0,16944
SE,41874.0,14627.0,10103
SE,22340.0,12268.0,7541
SE,54631.0,19097.0,14475
SE,1569.0,1507.0,790
SE,5324.0,4223.0,2395
SE,3283.0,1162.0,740
SE,2226.0,357.0,129
SE,6258.0,2867.0,1424
SE,12569.0,11151.0,6602
SE,32395.0,20614.0,13195
SE,17169.0,10603.0,6293
SE,22877.0,9307.0,5620
SE,10176.0,7375.0,4669
SE,37460.0,15999.0,11217
SE,24710.0,13963.0,8763
SE,2190.0,1328.0,751
SE,8533.0,1140.0,725
SE,8095.0,911.0,505
SE,6513.0,6189.0,3449
SE,23472.0,16760.0,11159
SE,34921.0,22958.0,15622
SE,51018.0,21053.0,14432
SE,21456.0,11212.0,6895
SE,1842.0,1326.0,740
SE,32504.0,16549.0,10191
SE,28013.0,15042.0,10088
SE,32364.0,12967.0,8694
SE,13736.0,861.0,409
SE,15155.0,7973.0,4640
SE,773.0,598.0,340
SE,11665.0,11560.0,6731
SE,10957.0,10664.0,6029
SE,23220.0,15890.0,10349
SE,44877.0,15423.0,11622
SE,10532.0,6443.0,3923
SE,27186.0,14547.0,9292
SE,14473.0,7371.0,4705
SE,16127.0,8763.0,5747
SE,10155.0,6020.0,3675
SE,3758.0,2542.0,1461
SE,9129.0,10575.0,5721
SE,44624.0,18302.0,12342
SE,45574.0,18879.0,12458
SE,7677.0,3849.0,2303
SE,5818.0,3931.0,2134
SE,20062.0,11354.0,7042
SE,42097.0,13645.0,9926
SE,32397.0,11841.0,8221
SE,29926.0,16205.0,10360
SE,20983.0,12221.0,8099
SE,10222.0,8842.0,5448
SE,7830.0,7059.0,4185
SE,27677.0,13999.0,10451
SE,37249.0,20714.0,14707
SE,13340.0,10948.0,6479
SE,16631.0,10195.0,6285
SE,19718.0,10865.0,6514
SE,50211.0,22977.0,16624
SE,27885.0,14425.0,9145
SE,47041.0,23776.0,16664
SE,33988.0,15376.0,10242
SE,19450.0,6785.0,3961
SE,4267.0,3311.0,1912
SE,17407.0,8095.0,5026
SE,10690.0,6861.0,4137
SE,7255.0,3324.0,2103
SE,8682.0,8675.0,4865
SE,13907.0,10682.0,6528
SE,21322.0,14972.0,9446
SE,30224.0,17500.0,11555
SE,26383.0,12192.0,7635
SE,35072.0,16162.0,11204
SE,36818.0,17465.0,11888
SE,15102.0,10073.0,5608
SE,26440.0,14151.0,9444
SE,7762.0,4119.0,2422
SE,9794.0,7285.0,4166
SE,17518.0,7542.0,4806
SE,19341.0,14300.0,8961
SE,17388.0,13587.0,7869
SE,28493.0,15758.0,9754
SE,41501.0,17613.0,12470
SE,46301.0,21276.0,15166
SE,46054.0,21307.0,15011
SE,31421.0,14260.0,9458
SE,16993.0,7104.0,4603
SE,4359.0,3150.0,1774
SE,30306.0,9774.0,6857
SE,10930.0,4808.0,2957
SE,14286.0,7415.0,4419
SE,11903.0,4424.0,2475
SE,9975.0,6952.0,4130
SE,893.0,468.0,235
SE,28705.0,15373.0,9944
SE,15463.0,10037.0,6626
SE,27259.0,15072.0,9283
SE,28785.0,12850.0,8702
SE,48882.0,19422.0,13485
SE,21363.0,11899.0,7594
SE,16341.0,10290.0,5974
SE,12712.0,5648.0,3414
SE,30342.0,9916.0,6259
SE,36978.0,16824.0,11804
SE,9762.0,4667.0,3208
SE,11019.0,6017.0,3669
SE,17622.0,7423.0,4551
SE,14551.0,5879.0,3715
SE,13097.0,6251.0,3921
SE,25153.0,9832.0,5983
SE,38899.0,16939.0,12227
SE,17538.0,6887.0,4989
SE,23599.0,12957.0,8047
SE,8313.0,7207.0,4200
SE,2983.0,716.0,402
SE,14384.0,13662.0,7985
SE,16245.0,11780.0,7581
SE,6319.0,2412.0,1844
SE,8843.0,6963.0,4307
SE,656.0,976.0,499
SE,15634.0,10345.0,6219
SE,28787.0,12872.0,8227
SE,12291.0,6208.0,3840
SE,21920.0,7419.0,4333
SE,2780.0,1960.0,1214
SE,32570.0,15215.0,9792
SE,6533.0,2453.0,1291
SE,40224.0,17693.0,11291
SE,20858.0,10297.0,6900
SE,34472.0,13359.0,8881
SE,49980.0,19743.0,14599
SE,27166.0,12691.0,8804
SE,31959.0,16934.0,10977
SE,17463.0,9674.0,6301
SE,2172.0,2275.0,1235
SE,9487.0,7641.0,4273
SE,35317.0,12781.0,7485
SE,4129.0,2902.0,1574
SE,3872.0,3422.0,1910
SE,38019.0,18841.0,12716
SE,21786.0,12899.0,8365
SE,24557.0,10826.0,7309
SE,7837.0,5049.0,3089
SE,22885.0,16216.0,10234
SE,18864.0,11428.0,6929
SE,26186.0,15525.0,9708
SE,5395.0,2992.0,1617
SE,13537.0,6205.0,3842
SE,28671.0,17592.0,11861
SE,21161.0,11908.0,7333
SE,36068.0,14195.0,9249
SE,10096.0,3618.0,2200
SE,31685.0,12037.0,7405
SE,46890.0,12621.0,8557
SE,25487.0,11603.0,7550
SE,31630.0,18351.0,11807
SE,18242.0,12608.0,8382
SE,32378.0,21400.0,13595
SE,27662.0,15170.0,10146
SE,46.0,55.0,29
SE,5746.0,5744.0,3058
SE,23381.0,12615.0,7706
SE,13449.0,10349.0,6012
SE,28704.0,19147.0,12284
SE,39893.0,20191.0,12489
SE,20597.0,12014.0,7593
SE,19294.0,9704.0,6438
SE,1259.0,1144.0,601
SE,31708.0,13484.0,10008
SE,21301.0,6855.0,4568
SE,35992.0,8848.0,6504
SE,127.0,134.0,68
SE,3362.0,2358.0,1296
SE,15281.0,11032.0,6784
SE,26975.0,16487.0,10276
SE,13411.0,7017.0,4132
SE,77.0,206.0,72
SE,23432.0,17835.0,11563
SE,16542.0,7790.0,4720
SE,48184.0,16333.0,11019
SE,35781.0,16569.0,10635
SE,384.0,336.0,156
SE,20539.0,9135.0,5873
SE,163.0,156.0,75
SE,33938.0,10670.0,6926
SE,27107.0,11310.0,7337
SE,4864.0,4175.0,2208
SE,25967.0,5927.0,4082
SE,10877.0,6064.0,3499
SE,10748.0,5417.0,3472
SE,9615.0,7998.0,5153
SE,18898.0,15704.0,9602
SE,3160.0,3106.0,1781
SE,35911.0,19967.0,12596
SE,40794.0,18713.0,12206
SE,27136.0,17824.0,11451
SE,25122.0,19130.0,12413
SE,22920.0,13277.0,8029
SE,31075.0,16409.0,9804
SE,46471.0,14998.0,10734
SE,5041.0,4045.0,2371
SE,23259.0,9351.0,5928
SE,1454.0,704.0,421
SE,2647.0,2039.0,1156
SE,20475.0,7828.0,5234
SE,26785.0,9718.0,6229
SE,48465.0,11717.0,8575
SE,31755.0,13648.0,8756
SE,46245.0,17771.0,13260
SE,36628.0,14696.0,10265
SE,29142.0,17843.0,12344
SE,418.0,279.0,140
SE,35362.0,10305.0,7613
SE,49275.0,16180.0,11147
SE,7781.0,4977.0,3127
SE,22244.0,14829.0,10075
SE,4228.0,4123.0,2351
SE,7143.0,4436.0,2794
SE,27058.0,17138.0,10572
SE,25634.0,17912.0,10546
SE,22898.0,9902.0,6161
SE,8938.0,7832.0,4606
SE,21726.0,12377.0,7575
SE,1163.0,909.0,508
SE,7934.0,5056.0,2883
SE,27270.0,14466.0,9840
SE,21749.0,11786.0,7565
SE,10849.0,6491.0,4033
SE,47845.0,19032.0,12569
SE,33529.0,18055.0,11797
SE,25261.0,13623.0,8684
SE,49146.0,22530.0,15966
SE,29902.0,19391.0,12023
SE,23101.0,10996.0,7384
SE,27089.0,14457.0,9351
SE,43365.0,20459.0,13844
SE,3304.0,2672.0,1505
SE,16443.0,8985.0,5268
SE,29941.0,11102.0,6520
SE,9439.0,6871.0,4041
SE,26789.0,9406.0,5528
SE,20337.0,9125.0,5792
SE,39781.0,18444.0,11942
SE,12029.0,7784.0,4580
SE,7175.0,4896.0,2953
SE,9080.0,5298.0,3358
SE,14760.0,7741.0,4686
SE,612.0,401.0,194
SE,8921.0,6339.0,3737
SE,167.0,246.0,117
SE,31859.0,10858.0,6383
SE,6307.0,5104.0,2765
SE,14053.0,8308.0,4846
SE,5235.0,4451.0,2459
SE,21474.0,12111.0,7354
SE,42094.0,20856.0,14343
SE,37503.0,19396.0,13317
SE,4995.0,2689.0,1722
SE,5861.0,3595.0,1912
SE,6496.0,3016.0,1898
SE,9327.0,7684.0,4196
SE,26334.0,14062.0,8436
SE,12454.0,11432.0,6332
SE,11554.0,8083.0,4737
SE,23776.0,11408.0,6818
SE,30904.0,15706.0,10146
SE,33882.0,11779.0,8638
SE,43787.0,15883.0,11623
SE,14463.0,1415.0,766
SE,26945.0,17541.0,10790
SE,23693.0,17173.0,11064
SE,32073.0,20840.0,13947
SE,13425.0,11411.0,6623
SE,38509.0,20294.0,13903
SE,16799.0,8064.0,4947
SE,41839.0,12867.0,8825
SE,18240.0,11397.0,6748
SE,15027.0,8586.0,5356
SE,53796.0,17739.0,12933
SE,26581.0,9851.0,6651
SE,27542.0,12037.0,7724
SE,17376.0,8578.0,5728
SE,20092.0,10563.0,6787
SE,4703.0,1554.0,800
SE,15754.0,13752.0,8172
SE,26855.0,7982.0,5479
SE,33358.0,11565.0,7414
SE,15016.0,6499.0,3845
SE,10786.0,4484.0,2610
SE,34306.0,20922.0,13437
SE,7669.0,2876.0,2009
SE,30672.0,10631.0,7810
SE,11714.0,11212.0,6384
SE,58934.0,9174.0,6136
SE,64189.0,5095.0,3996
SE,61890.0,5925.0,4596
SE,6891.0,3946.0,2138
SE,10528.0,7905.0,4725
SE,7382.0,5504.0,3458
SE,34145.0,10064.0,6415
SE,39695.0,18709.0,12711
SE,39.0,68.0,28
SE,1366.0,1211.0,717
SE,61136.0,6118.0,4352
SE,63168.0,6145.0,4735
SE,34500.0,23663.0,15042
SE,41272.0,23026.0,15841
SE,35101.0,19512.0,13331
SE,17867.0,9493.0,5624
SE,3702.0,1648.0,1039
SE,13440.0,7418.0,4244
SE,16391.0,5456.0,3371
SE,17627.0,6139.0,3790
SE,39087.0,13440.0,9879
SE,18811.0,9816.0,6697
SE,47722.0,19254.0,13729
SE,40998.0,24481.0,16709
SE,3759.0,1307.0,654
SE,51013.0,21784.0,16202
SE,32921.0,19296.0,12536
SE,43216.0,27403.0,18991
SE,48887.0,24287.0,17439
SE,27954.0,12842.0,8134
SE,16575.0,8581.0,4954
SE,11801.0,6505.0,3966
SE,4911.0,2268.0,1236
SE,29617.0,14679.0,9928
SE,5599.0,2773.0,1791
SE,17900.0,6858.0,4582
SE,41055.0,12735.0,8864
SE,24807.0,17281.0,11069
SE,228.0,363.0,183
SE,6301.0,4762.0,2542
SE,56508.0,25904.0,20247
SE,53246.0,23945.0,18189
SE,44015.0,26993.0,18382
SE,37436.0,20124.0,12613
SE,48138.0,17856.0,13464
SE,24060.0,10605.0,6582
SE,29507.0,16402.0,10724
SE,6224.0,4405.0,2445
SE,32082.0,14726.0,9643
SE,4672.0,3157.0,1617
SE,34885.0,16411.0,11142
SE,21512.0,13835.0,8832
SE,272.0,156.0,71
SE,14548.0,9563.0,5395
SE,21999.0,11933.0,7643
SE,9841.0,4019.0,2578
SE,45033.0,22898.0,16345
SE,43605.0,24427.0,16783
SE,54568.0,24597.0,18173
SE,5633.0,4247.0,2458
